inverter_id,st,pv,mppt,north,east,lat,lon,elev_m,slope_deg,aspect_deg,cross_slope_deg,plane_rms_m,table_east,table_north,table_lat,table_lon
WB02-INV09,13,13,7,9890126.737,459759.338,-0.9940369,116.6383157,73.61,10.929,359.0,-0.19,0.128,459759.338,9890126.737,-0.9940369,116.6383157
WB02-INV09,14,14,7,9890119.469,459759.338,-0.9941027,116.6383157,74.26,11.305,359.3,-0.14,0.151,459759.338,9890119.469,-0.9941027,116.6383157
WB02-INV09,15,15,8,9890112.201,459759.338,-0.9941684,116.6383157,75.15,10.914,359.1,-0.17,0.167,459759.338,9890112.201,-0.9941684,116.6383157
WB02-INV09,16,16,8,9890104.933,459759.338,-0.9942342,116.6383157,75.91,10.886,359.8,-0.04,0.124,459759.338,9890104.933,-0.9942342,116.6383157
WB02-INV09,17,17,9,9890097.665,459759.338,-0.9943,116.6383156,76.65,11.15,2.3,0.45,0.074,459759.338,9890097.665,-0.9943,116.6383156
WB02-INV09,18,18,9,9890090.397,459759.338,-0.9943657,116.6383156,76.86,10.452,5.1,0.94,0.098,459759.338,9890090.397,-0.9943657,116.6383156
WB02-INV10,1,1,1,9890126.737,459774.938,-0.994037,116.6384559,73.6,11.568,1.8,0.37,0.135,459774.938,9890126.737,-0.994037,116.6384559
WB02-INV10,2,2,1,9890119.469,459774.938,-0.9941027,116.6384559,74.3,10.752,1.7,0.32,0.106,459774.938,9890119.469,-0.9941027,116.6384559
WB02-INV10,3,3,2,9890112.201,459774.938,-0.9941685,116.6384559,75.06,10.126,0.7,0.13,0.074,459774.938,9890112.201,-0.9941685,116.6384559
WB02-INV10,4,4,2,9890104.933,459774.938,-0.9942342,116.6384559,75.69,10.002,359.5,-0.09,0.064,459774.938,9890104.933,-0.9942342,116.6384559
WB02-INV10,5,5,3,9890097.665,459774.938,-0.9943,116.6384559,76.55,10.91,1.1,0.21,0.108,459774.938,9890097.665,-0.9943,116.6384559
WB02-INV10,6,6,3,9890126.737,459790.538,-0.994037,116.6385961,73.56,11.096,2.2,0.43,0.122,459790.538,9890126.737,-0.994037,116.6385961
WB02-INV10,7,7,4,9890119.469,459790.538,-0.9941027,116.6385961,74.3,11.756,4.4,0.91,0.175,459790.538,9890119.469,-0.9941027,116.6385961
WB02-INV10,8,8,4,9890112.201,459790.538,-0.9941685,116.6385961,75.2,10.967,3.6,0.7,0.142,459790.538,9890112.201,-0.9941685,116.6385961
WB02-INV10,9,9,5,9890104.933,459790.538,-0.9942342,116.6385961,75.82,10.541,3.6,0.67,0.119,459790.538,9890104.933,-0.9942342,116.6385961
WB02-INV10,10,10,5,9890097.665,459790.538,-0.9943,116.6385961,76.54,11.207,0.4,0.08,0.105,459790.538,9890097.665,-0.9943,116.6385961
WB02-INV10,11,11,6,9890126.737,459806.138,-0.994037,116.6387363,73.3,10.403,3.2,0.59,0.096,459806.138,9890126.737,-0.994037,116.6387363
WB02-INV10,12,12,6,9890119.469,459806.138,-0.9941027,116.6387363,73.92,12.612,5.0,1.12,0.167,459806.138,9890119.469,-0.9941027,116.6387363
WB02-INV10,13,13,7,9890112.201,459806.138,-0.9941685,116.6387363,74.82,11.651,6.3,1.3,0.238,459806.138,9890112.201,-0.9941685,116.6387363
WB02-INV10,14,14,7,9890104.933,459806.138,-0.9942342,116.6387363,75.49,10.9,4.0,0.77,0.162,459806.138,9890104.933,-0.9942342,116.6387363
WB02-INV10,15,15,8,9890097.665,459806.138,-0.9943,116.6387363,76.53,11.204,5.4,1.07,0.19,459806.138,9890097.665,-0.9943,116.6387363
WB02-INV10,16,16,8,9890097.665,459821.738,-0.9943,116.6388765,76.18,11.143,11.1,2.17,0.416,459821.738,9890097.665,-0.9943,116.6388765
WB02-INV10,17,17,9,9890090.397,459821.738,-0.9943658,116.6388765,76.58,13.053,7.1,1.64,0.324,459821.738,9890090.397,-0.9943658,116.6388765
WB02-INV10,18,18,9,9890083.129,459821.738,-0.9944315,116.6388765,77.32,12.652,6.4,1.43,0.252,459821.738,9890083.129,-0.9944315,116.6388765
WB02-INV11,1,1,1,9890126.737,459821.738,-0.994037,116.6388765,72.97,11.166,2.4,0.47,0.098,459821.738,9890126.737,-0.994037,116.6388765
WB02-INV11,2,2,1,9890119.469,459821.738,-0.9941028,116.6388765,73.59,11.324,1.7,0.34,0.1,459821.738,9890119.469,-0.9941028,116.6388765
WB02-INV11,3,3,2,9890112.201,459821.738,-0.9941685,116.6388765,74.44,12.02,4.6,0.98,0.161,459821.738,9890112.201,-0.9941685,116.6388765
WB02-INV11,4,4,2,9890104.933,459821.738,-0.9942343,116.6388765,75.1,10.95,5.8,1.12,0.176,459821.738,9890104.933,-0.9942343,116.6388765
WB02-INV11,5,5,3,9890148.541,459837.338,-0.9938398,116.6390168,71.72,10.48,0.6,0.11,0.077,459837.338,9890148.541,-0.9938398,116.6390168
WB02-INV11,6,6,3,9890141.273,459837.338,-0.9939055,116.6390167,72.1,10.647,0.8,0.15,0.132,459837.338,9890141.273,-0.9939055,116.6390167
WB02-INV11,7,7,4,9890134.005,459837.338,-0.9939713,116.6390167,72.69,10.553,3.1,0.58,0.134,459837.338,9890134.005,-0.9939713,116.6390167
WB02-INV11,8,8,4,9890126.737,459837.338,-0.994037,116.6390167,73.02,12.974,0.9,0.21,0.139,459837.338,9890126.737,-0.994037,116.6390167
WB02-INV11,9,9,5,9890119.469,459837.338,-0.9941028,116.6390167,73.74,11.721,3.1,0.64,0.155,459837.338,9890119.469,-0.9941028,116.6390167
WB02-INV11,10,10,5,9890112.201,459837.338,-0.9941685,116.6390167,74.23,10.752,5.0,0.95,0.251,459837.338,9890112.201,-0.9941685,116.6390167
WB02-INV11,11,11,6,9890104.933,459837.338,-0.9942343,116.6390167,74.55,11.904,1.4,0.3,0.169,459837.338,9890104.933,-0.9942343,116.6390167
WB02-INV11,12,12,6,9890148.541,459852.938,-0.9938398,116.639157,71.95,10.686,4.6,0.87,0.208,459852.938,9890148.541,-0.9938398,116.639157
WB02-INV11,13,13,7,9890141.273,459852.938,-0.9939055,116.639157,72.16,10.56,5.4,1.01,0.237,459852.938,9890141.273,-0.9939055,116.639157
WB02-INV11,14,14,7,9890134.005,459852.938,-0.9939713,116.639157,72.68,11.109,7.4,1.45,0.317,459852.938,9890134.005,-0.9939713,116.639157
WB02-INV11,15,15,8,9890126.737,459852.938,-0.994037,116.6391569,72.95,16.673,2.6,0.78,0.25,459852.938,9890126.737,-0.994037,116.6391569
WB02-INV11,16,16,8,9890119.469,459852.938,-0.9941028,116.6391569,73.6,10.787,4.2,0.8,0.219,459852.938,9890119.469,-0.9941028,116.6391569
WB02-INV11,17,17,9,9890112.201,459852.938,-0.9941685,116.6391569,74.17,11.06,5.6,1.09,0.274,459852.938,9890112.201,-0.9941685,116.6391569
WB02-INV11,18,18,9,9890104.933,459852.938,-0.9942343,116.6391569,74.46,10.905,6.0,1.15,0.262,459852.938,9890104.933,-0.9942343,116.6391569
WB02-INV12,1,1,1,9890083.129,459728.138,-0.9944314,116.6380352,77.59,11.489,0.1,0.02,0.089,459728.138,9890083.129,-0.9944314,116.6380352
WB02-INV12,2,2,1,9890075.861,459728.138,-0.9944972,116.6380352,78.27,9.916,356.7,-0.58,0.207,459728.138,9890075.861,-0.9944972,116.6380352
WB02-INV12,3,3,2,9890068.593,459728.138,-0.9945629,116.6380352,78.66,10.103,359.0,-0.18,0.126,459728.138,9890068.593,-0.9945629,116.6380352
WB02-INV12,4,4,2,9890061.325,459728.138,-0.9946287,116.6380352,79.47,11.069,357.6,-0.47,0.171,459728.138,9890061.325,-0.9946287,116.6380352
WB02-INV12,5,5,3,9890054.057,459728.138,-0.9946944,116.6380352,80.12,11.304,358.7,-0.26,0.124,459728.138,9890054.057,-0.9946944,116.6380352
WB02-INV12,6,6,3,9890046.789,459728.138,-0.9947602,116.6380352,80.74,11.48,358.3,-0.35,0.096,459728.138,9890046.789,-0.9947602,116.6380352
WB02-INV12,7,7,4,9890083.129,459743.738,-0.9944314,116.6381754,77.76,12.191,2.3,0.5,0.098,459743.738,9890083.129,-0.9944314,116.6381754
WB02-INV12,8,8,4,9890075.861,459743.738,-0.9944972,116.6381754,78.23,10.882,2.2,0.42,0.115,459743.738,9890075.861,-0.9944972,116.6381754
WB02-INV12,9,9,5,9890068.593,459743.738,-0.994563,116.6381754,78.97,10.905,1.9,0.37,0.084,459743.738,9890068.593,-0.994563,116.6381754
WB02-INV12,10,10,5,9890061.325,459743.738,-0.9946287,116.6381754,79.75,11.834,3.3,0.69,0.099,459743.738,9890061.325,-0.9946287,116.6381754
WB02-INV12,11,11,6,9890054.057,459743.738,-0.9946945,116.6381754,80.55,11.48,4.0,0.81,0.157,459743.738,9890054.057,-0.9946945,116.6381754
WB02-INV12,12,12,6,9890046.789,459743.738,-0.9947602,116.6381754,81.15,10.856,1.0,0.19,0.113,459743.738,9890046.789,-0.9947602,116.6381754
WB02-INV12,13,13,7,9890083.129,459759.338,-0.9944315,116.6383156,77.58,10.61,2.4,0.45,0.067,459759.338,9890083.129,-0.9944315,116.6383156
WB02-INV12,14,14,7,9890075.861,459759.338,-0.9944972,116.6383156,78.2,11.412,359.4,-0.12,0.117,459759.338,9890075.861,-0.9944972,116.6383156
WB02-INV12,15,15,8,9890068.593,459759.338,-0.994563,116.6383156,79.04,10.824,0.3,0.06,0.108,459759.338,9890068.593,-0.994563,116.6383156
WB02-INV12,16,16,8,9890061.325,459759.338,-0.9946287,116.6383156,79.8,11.585,0.1,0.02,0.193,459759.338,9890061.325,-0.9946287,116.6383156
WB02-INV12,17,17,9,9890054.057,459759.338,-0.9946945,116.6383156,80.72,11.143,3.1,0.61,0.275,459759.338,9890054.057,-0.9946945,116.6383156
WB02-INV12,18,18,9,9890046.789,459759.338,-0.9947602,116.6383156,81.44,11.724,1.8,0.37,0.147,459759.338,9890046.789,-0.9947602,116.6383156
WB02-INV13,1,1,1,9890090.397,459774.938,-0.9943657,116.6384559,77.21,10.232,1.5,0.27,0.092,459774.938,9890090.397,-0.9943657,116.6384559
WB02-INV13,2,2,1,9890083.129,459774.938,-0.9944315,116.6384558,77.92,10.672,2.5,0.47,0.108,459774.938,9890083.129,-0.9944315,116.6384558
WB02-INV13,3,3,2,9890075.861,459774.938,-0.9944972,116.6384558,78.71,10.738,3.9,0.74,0.119,459774.938,9890075.861,-0.9944972,116.6384558
WB02-INV13,4,4,2,9890068.593,459774.938,-0.994563,116.6384558,79.46,11.538,2.6,0.53,0.145,459774.938,9890068.593,-0.994563,116.6384558
WB02-INV13,5,5,3,9890061.325,459774.938,-0.9946287,116.6384558,80.14,10.889,1.2,0.23,0.132,459774.938,9890061.325,-0.9946287,116.6384558
WB02-INV13,6,6,3,9890090.397,459790.538,-0.9943657,116.6385961,76.94,10.251,0.5,0.09,0.067,459790.538,9890090.397,-0.9943657,116.6385961
WB02-INV13,7,7,4,9890083.129,459790.538,-0.9944315,116.6385961,77.72,11.225,1.9,0.38,0.14,459790.538,9890083.129,-0.9944315,116.6385961
WB02-INV13,8,8,4,9890075.861,459790.538,-0.9944972,116.638596,78.53,11.392,3.1,0.62,0.171,459790.538,9890075.861,-0.9944972,116.638596
WB02-INV13,9,9,5,9890068.593,459790.538,-0.994563,116.638596,79.45,11.084,2.4,0.47,0.194,459790.538,9890068.593,-0.994563,116.638596
WB02-INV13,10,10,5,9890061.325,459790.538,-0.9946288,116.638596,80.22,11.151,3.9,0.77,0.144,459790.538,9890061.325,-0.9946288,116.638596
WB02-INV13,11,11,6,9890054.057,459790.538,-0.9946945,116.638596,81.08,10.881,3.6,0.69,0.18,459790.538,9890054.057,-0.9946945,116.638596
WB02-INV13,12,12,6,9890090.397,459806.138,-0.9943658,116.6387363,76.94,11.403,8.0,1.61,0.22,459806.138,9890090.397,-0.9943658,116.6387363
WB02-INV13,13,13,7,9890083.129,459806.138,-0.9944315,116.6387363,77.71,10.656,5.6,1.05,0.26,459806.138,9890083.129,-0.9944315,116.6387363
WB02-INV13,14,14,7,9890075.861,459806.138,-0.9944973,116.6387363,78.55,11.352,5.0,1.0,0.251,459806.138,9890075.861,-0.9944973,116.6387363
WB02-INV13,15,15,8,9890068.593,459806.138,-0.994563,116.6387363,79.26,9.674,10.8,1.83,0.328,459806.138,9890068.593,-0.994563,116.6387363
WB02-INV13,16,16,8,9890061.325,459806.138,-0.9946288,116.6387362,79.96,11.162,7.7,1.51,0.287,459806.138,9890061.325,-0.9946288,116.6387362
WB02-INV13,17,17,9,9890054.057,459806.138,-0.9946945,116.6387362,80.79,10.715,10.5,1.97,0.333,459806.138,9890054.057,-0.9946945,116.6387362
WB02-INV13,18,18,9,9890075.861,459821.738,-0.9944973,116.6388765,78.15,12.581,7.6,1.69,0.342,459821.738,9890075.861,-0.9944973,116.6388765
WB02-INV14,1,1,1,9890134.005,459900.32,-0.9939713,116.6395828,72.32,11.114,0.2,0.04,0.099,459900.32,9890134.005,-0.9939713,116.6395828
WB02-INV14,2,2,1,9890126.737,459900.32,-0.9940371,116.6395828,73.04,10.027,358.3,-0.3,0.208,459900.32,9890126.737,-0.9940371,116.6395828
WB02-INV14,3,3,2,9890119.469,459900.32,-0.9941028,116.6395828,73.86,11.373,356.2,-0.76,0.279,459900.32,9890119.469,-0.9941028,116.6395828
WB02-INV14,4,4,2,9890112.201,459900.32,-0.9941686,116.6395828,74.67,13.453,2.0,0.48,0.25,459900.32,9890112.201,-0.9941686,116.6395828
WB02-INV14,5,5,3,9890134.005,459915.92,-0.9939713,116.639723,72.61,11.678,1.1,0.23,0.074,459915.92,9890134.005,-0.9939713,116.639723
WB02-INV14,6,6,3,9890126.737,459915.92,-0.9940371,116.639723,73.34,10.299,0.4,0.07,0.087,459915.92,9890126.737,-0.9940371,116.639723
WB02-INV14,7,7,4,9890119.469,459915.92,-0.9941028,116.639723,74.07,10.77,0.8,0.15,0.08,459915.92,9890119.469,-0.9941028,116.639723
WB02-INV14,8,8,4,9890112.201,459915.92,-0.9941686,116.639723,74.92,12.322,358.7,-0.28,0.145,459915.92,9890112.201,-0.9941686,116.639723
WB02-INV14,9,9,5,9890148.541,459931.52,-0.9938398,116.6398633,72.16,10.373,0.7,0.13,0.06,459931.52,9890148.541,-0.9938398,116.6398633
WB02-INV14,10,10,5,9890141.273,459931.52,-0.9939056,116.6398632,72.86,11.284,1.6,0.32,0.128,459931.52,9890141.273,-0.9939056,116.6398632
WB02-INV14,11,11,6,9890134.005,459931.52,-0.9939714,116.6398632,72.92,10.329,0.9,0.16,0.088,459931.52,9890134.005,-0.9939714,116.6398632
WB02-INV14,12,12,6,9890126.737,459931.52,-0.9940371,116.6398632,73.5,11.124,1.2,0.24,0.096,459931.52,9890126.737,-0.9940371,116.6398632
WB02-INV14,13,13,7,9890119.469,459931.52,-0.9941029,116.6398632,74.41,10.245,360.0,-0.0,0.058,459931.52,9890119.469,-0.9941029,116.6398632
WB02-INV14,14,14,7,9890148.541,459947.12,-0.9938399,116.6400035,72.2,10.866,3.4,0.65,0.139,459947.12,9890148.541,-0.9938399,116.6400035
WB02-INV14,15,15,8,9890141.273,459947.12,-0.9939056,116.6400035,72.85,11.674,3.7,0.76,0.163,459947.12,9890141.273,-0.9939056,116.6400035
WB02-INV14,16,16,8,9890134.005,459947.12,-0.9939714,116.6400035,73.03,9.392,3.1,0.51,0.124,459947.12,9890134.005,-0.9939714,116.6400035
WB02-INV14,17,17,9,9890126.737,459947.12,-0.9940371,116.6400034,73.69,11.419,2.2,0.44,0.104,459947.12,9890126.737,-0.9940371,116.6400034
WB02-INV14,18,18,9,9890119.469,459947.12,-0.9941029,116.6400034,74.7,10.55,3.8,0.71,0.138,459947.12,9890119.469,-0.9941029,116.6400034
WB02-INV15,1,1,1,9890104.933,459900.32,-0.9942343,116.6395828,75.21,11.729,359.1,-0.19,0.236,459900.32,9890104.933,-0.9942343,116.6395828
WB02-INV15,2,2,1,9890097.665,459900.32,-0.9943001,116.6395828,75.93,12.048,3.5,0.75,0.24,459900.32,9890097.665,-0.9943001,116.6395828
WB02-INV15,3,3,2,9890090.397,459900.32,-0.9943658,116.6395828,76.63,12.329,1.2,0.26,0.262,459900.32,9890090.397,-0.9943658,116.6395828
WB02-INV15,4,4,2,9890083.129,459900.32,-0.9944316,116.6395828,77.45,12.624,0.9,0.2,0.193,459900.32,9890083.129,-0.9944316,116.6395828
WB02-INV15,5,5,3,9890104.933,459915.92,-0.9942344,116.639723,75.49,10.97,359.5,-0.1,0.086,459915.92,9890104.933,-0.9942344,116.639723
WB02-INV15,6,6,3,9890097.665,459915.92,-0.9943001,116.639723,76.2,10.739,359.6,-0.08,0.134,459915.92,9890097.665,-0.9943001,116.639723
WB02-INV15,7,7,4,9890090.397,459915.92,-0.9943659,116.639723,76.89,11.6,0.6,0.12,0.158,459915.92,9890090.397,-0.9943659,116.639723
WB02-INV15,8,8,4,9890083.129,459915.92,-0.9944316,116.639723,77.71,11.874,359.7,-0.06,0.097,459915.92,9890083.129,-0.9944316,116.639723
WB02-INV15,9,9,5,9890112.201,459931.52,-0.9941686,116.6398632,75.26,11.298,0.7,0.14,0.094,459931.52,9890112.201,-0.9941686,116.6398632
WB02-INV15,10,10,5,9890104.933,459931.52,-0.9942344,116.6398632,75.8,10.181,0.7,0.13,0.047,459931.52,9890104.933,-0.9942344,116.6398632
WB02-INV15,11,11,6,9890097.665,459931.52,-0.9943001,116.6398632,76.49,10.733,1.1,0.21,0.095,459931.52,9890097.665,-0.9943001,116.6398632
WB02-INV15,12,12,6,9890090.397,459931.52,-0.9943659,116.6398632,77.28,11.275,0.8,0.16,0.118,459931.52,9890090.397,-0.9943659,116.6398632
WB02-INV15,13,13,7,9890083.129,459931.52,-0.9944316,116.6398632,77.93,10.417,2.2,0.4,0.085,459931.52,9890083.129,-0.9944316,116.6398632
WB02-INV15,14,14,7,9890112.201,459947.12,-0.9941686,116.6400034,75.55,10.743,4.4,0.83,0.23,459947.12,9890112.201,-0.9941686,116.6400034
WB02-INV15,15,15,8,9890104.933,459947.12,-0.9942344,116.6400034,76.1,10.269,3.8,0.69,0.188,459947.12,9890104.933,-0.9942344,116.6400034
WB02-INV15,16,16,8,9890097.665,459947.12,-0.9943001,116.6400034,76.84,10.545,2.9,0.54,0.177,459947.12,9890097.665,-0.9943001,116.6400034
WB02-INV15,17,17,9,9890090.397,459947.12,-0.9943659,116.6400034,77.63,9.933,3.3,0.58,0.214,459947.12,9890090.397,-0.9943659,116.6400034
WB02-INV15,18,18,9,9890083.129,459947.12,-0.9944316,116.6400034,78.26,9.576,5.1,0.86,0.202,459947.12,9890083.129,-0.9944316,116.6400034
WB02-INV16,1,1,1,9890075.861,459900.32,-0.9944974,116.6395828,78.16,11.81,359.9,-0.02,0.101,459900.32,9890075.861,-0.9944974,116.6395828
WB02-INV16,2,2,1,9890068.593,459900.32,-0.9945631,116.6395828,79.01,10.751,359.6,-0.08,0.113,459900.32,9890068.593,-0.9945631,116.6395828
WB02-INV16,3,3,2,9890061.325,459900.32,-0.9946289,116.6395827,79.55,11.117,0.6,0.12,0.102,459900.32,9890061.325,-0.9946289,116.6395827
WB02-INV16,4,4,2,9890075.861,459915.92,-0.9944974,116.639723,78.41,11.206,1.7,0.34,0.085,459915.92,9890075.861,-0.9944974,116.639723
WB02-INV16,5,5,3,9890068.593,459915.92,-0.9945631,116.639723,79.25,10.378,2.0,0.37,0.104,459915.92,9890068.593,-0.9945631,116.639723
WB02-INV16,6,6,3,9890061.325,459915.92,-0.9946289,116.639723,79.82,11.015,1.2,0.23,0.065,459915.92,9890061.325,-0.9946289,116.639723
WB02-INV16,7,7,4,9890054.057,459915.92,-0.9946946,116.639723,80.48,12.072,1.1,0.24,0.13,459915.92,9890054.057,-0.9946946,116.639723
WB02-INV16,8,8,4,9890046.789,459915.92,-0.9947604,116.6397229,81.11,10.881,1.4,0.27,0.074,459915.92,9890046.789,-0.9947604,116.6397229
WB02-INV16,9,9,5,9890075.861,459931.52,-0.9944974,116.6398632,78.71,11.064,0.8,0.16,0.118,459931.52,9890075.861,-0.9944974,116.6398632
WB02-INV16,10,10,5,9890068.593,459931.52,-0.9945631,116.6398632,79.56,11.044,1.4,0.27,0.084,459931.52,9890068.593,-0.9945631,116.6398632
WB02-INV16,11,11,6,9890061.325,459931.52,-0.9946289,116.6398632,80.15,11.277,0.8,0.16,0.103,459931.52,9890061.325,-0.9946289,116.6398632
WB02-INV16,12,12,6,9890054.057,459931.52,-0.9946946,116.6398632,80.75,12.86,0.5,0.11,0.116,459931.52,9890054.057,-0.9946946,116.6398632
WB02-INV16,13,13,7,9890046.789,459931.52,-0.9947604,116.6398632,81.31,11.373,1.1,0.22,0.122,459931.52,9890046.789,-0.9947604,116.6398632
WB02-INV16,14,14,7,9890075.861,459947.12,-0.9944974,116.6400034,78.99,10.679,5.4,1.02,0.23,459947.12,9890075.861,-0.9944974,116.6400034
WB02-INV16,15,15,8,9890068.593,459947.12,-0.9945632,116.6400034,79.81,10.874,2.9,0.56,0.192,459947.12,9890068.593,-0.9945632,116.6400034
WB02-INV16,16,16,8,9890061.325,459947.12,-0.9946289,116.6400034,80.33,10.765,3.5,0.67,0.198,459947.12,9890061.325,-0.9946289,116.6400034
WB02-INV16,17,17,9,9890054.057,459947.12,-0.9946947,116.6400034,81.06,11.373,3.5,0.7,0.187,459947.12,9890054.057,-0.9946947,116.6400034
WB02-INV16,18,18,9,9890046.789,459947.12,-0.9947604,116.6400034,81.57,10.602,4.3,0.8,0.167,459947.12,9890046.789,-0.9947604,116.6400034
WB02-INV17,1,1,1,9890054.057,459900.32,-0.9946946,116.6395827,80.21,12.19,359.2,-0.17,0.221,459900.32,9890054.057,-0.9946946,116.6395827
WB02-INV17,2,2,1,9890046.789,459900.32,-0.9947604,116.6395827,80.74,11.253,359.5,-0.1,0.182,459900.32,9890046.789,-0.9947604,116.6395827
WB02-INV17,3,3,2,9890037.069,459900.32,-0.9948483,116.6395827,81.63,9.449,359.9,-0.02,0.176,459900.32,9890037.069,-0.9948483,116.6395827
WB02-INV17,4,4,2,9890037.069,459915.92,-0.9948483,116.6397229,81.99,9.15,2.0,0.32,0.106,459915.92,9890037.069,-0.9948483,116.6397229
WB02-INV17,5,5,3,9890029.801,459915.92,-0.9949141,116.6397229,82.95,9.797,1.7,0.29,0.132,459915.92,9890029.801,-0.9949141,116.6397229
WB02-INV17,6,6,3,9890022.533,459915.92,-0.9949798,116.6397229,83.7,10.234,1.6,0.29,0.161,459915.92,9890022.533,-0.9949798,116.6397229
WB02-INV17,7,7,4,9890015.265,459915.92,-0.9950456,116.6397229,84.46,9.376,1.1,0.18,0.198,459915.92,9890015.265,-0.9950456,116.6397229
WB02-INV17,8,8,4,9890007.997,459915.92,-0.9951113,116.6397229,85.35,9.362,357.8,-0.36,0.247,459915.92,9890007.997,-0.9951113,116.6397229
WB02-INV17,9,9,5,9890037.069,459931.52,-0.9948483,116.6398631,82.25,9.567,1.8,0.3,0.115,459931.52,9890037.069,-0.9948483,116.6398631
WB02-INV17,10,10,5,9890029.801,459931.52,-0.9949141,116.6398631,83.17,9.6,0.8,0.14,0.073,459931.52,9890029.801,-0.9949141,116.6398631
WB02-INV17,11,11,6,9890022.533,459931.52,-0.9949799,116.6398631,84.01,9.91,1.2,0.21,0.077,459931.52,9890022.533,-0.9949799,116.6398631
WB02-INV17,12,12,6,9890015.265,459931.52,-0.9950456,116.6398631,84.78,9.451,1.7,0.28,0.077,459931.52,9890015.265,-0.9950456,116.6398631
WB02-INV17,13,13,7,9890007.997,459931.52,-0.9951114,116.6398631,85.61,9.628,4.9,0.83,0.147,459931.52,9890007.997,-0.9951114,116.6398631
WB02-INV17,14,14,7,9890037.069,459947.12,-0.9948484,116.6400034,82.5,7.978,2.3,0.32,0.175,459947.12,9890037.069,-0.9948484,116.6400034
WB02-INV17,15,15,8,9890029.801,459947.12,-0.9949141,116.6400034,83.4,9.156,4.4,0.71,0.141,459947.12,9890029.801,-0.9949141,116.6400034
WB02-INV17,16,16,8,9890022.533,459947.12,-0.9949799,116.6400033,84.26,9.9,3.5,0.61,0.163,459947.12,9890022.533,-0.9949799,116.6400033
WB02-INV17,17,17,9,9890015.265,459947.12,-0.9950456,116.6400033,85.02,9.752,6.2,1.06,0.191,459947.12,9890015.265,-0.9950456,116.6400033
WB02-INV17,18,18,9,9890007.997,459947.12,-0.9951114,116.6400033,85.96,9.891,2.8,0.49,0.211,459947.12,9890007.997,-0.9951114,116.6400033
WB02-INV18,1,1,1,9890000.729,459915.92,-0.9951771,116.6397229,86.17,9.28,357.6,-0.39,0.231,459915.92,9890000.729,-0.9951771,116.6397229
WB02-INV18,2,2,1,9889993.461,459915.92,-0.9952429,116.6397229,86.97,9.701,358.7,-0.22,0.202,459915.92,9889993.461,-0.9952429,116.6397229
WB02-INV18,3,3,2,9889986.193,459915.92,-0.9953086,116.6397229,87.83,9.544,359.6,-0.07,0.1,459915.92,9889986.193,-0.9953086,116.6397229
WB02-INV18,4,4,2,9889978.925,459915.92,-0.9953744,116.6397229,89.0,9.757,1.4,0.24,0.081,459915.92,9889978.925,-0.9953744,116.6397229
WB02-INV18,5,5,3,9889971.657,459915.92,-0.9954401,116.6397229,89.8,10.057,358.6,-0.25,0.14,459915.92,9889971.657,-0.9954401,116.6397229
WB02-INV18,6,6,3,9889964.389,459915.92,-0.9955059,116.6397229,90.73,10.788,357.2,-0.53,0.181,459915.92,9889964.389,-0.9955059,116.6397229
WB02-INV18,7,7,4,9890000.729,459931.52,-0.9951771,116.6398631,86.43,9.944,3.8,0.67,0.117,459931.52,9890000.729,-0.9951771,116.6398631
WB02-INV18,8,8,4,9889993.461,459931.52,-0.9952429,116.6398631,87.22,7.819,5.1,0.7,0.115,459931.52,9889993.461,-0.9952429,116.6398631
WB02-INV18,9,9,5,9889986.193,459931.52,-0.9953086,116.6398631,88.15,10.571,4.8,0.89,0.124,459931.52,9889986.193,-0.9953086,116.6398631
WB02-INV18,10,10,5,9889978.925,459931.52,-0.9953744,116.6398631,89.33,9.568,2.0,0.34,0.071,459931.52,9889978.925,-0.9953744,116.6398631
WB02-INV18,11,11,6,9889971.657,459931.52,-0.9954401,116.6398631,90.15,9.314,4.6,0.75,0.139,459931.52,9889971.657,-0.9954401,116.6398631
